time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-08-21 09:30:00-04:00,MLTrader,cde2e60700a64b20b05a703ee328737d,SPY,sell,market,fill,1,gtc,0.0,1,stock,441.17999267578125,382.0,0.0
2023-09-08 09:30:00-04:00,MLTrader,59ec98df125e46488790bd7bafcfa671,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-09-08 09:30:00-04:00,MLTrader,59ec98df125e46488790bd7bafcfa671,SPY,sell,market,fill,1,gtc,0.0,1,stock,444.8999938964844,568.0,0.0
2023-11-02 09:30:00-04:00,MLTrader,f34d32cc7a7d4001a348db2e622cab14,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-02 09:30:00-04:00,MLTrader,f34d32cc7a7d4001a348db2e622cab14,SPY,sell,market,fill,1,gtc,0.0,1,stock,433.1400146484375,875.0,0.0
2023-11-13 09:30:00-05:00,MLTrader,643179e3527247018cd17c21e0693c95,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2023-11-13 09:30:00-05:00,MLTrader,643179e3527247018cd17c21e0693c95,SPY,sell,market,fill,1,gtc,0.0,1,stock,439.2300109863281,1294.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,523ff66c477a4a42972d179f874afcfd,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5089146db7ef468c929ead293992f61a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,bc34f6ee1c034c2392bb9c1cddfb3222,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,48d9ec7d05e947abb44db2298a5f6b78,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,11c958ee53d7450195d6218d599f8d4f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,abf756f2b3584235bfcb480ca307b91a,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,2b9bd0a58ce84b5f99f68802d84ea369,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,d4e5469088904b37978c2cbc001a75ac,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,5ba0971ca9694de394545158e6569283,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,e46e3ff1a610429c89ee3c5ac2af72d5,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,af8c2e0c9c1a41499b8a8ba732f3e845,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,617e00b26fc840bda83d795b21fb5863,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,3e6c7515ae0f4ae9b14d50b3735f4461,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,1d26585ac93d4d22bb6c66f59beb5845,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c37598089a044a4f94bf779e9c03d3de,SPY,buy,market,new,1,day,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,1c96cea657e24fc4811fea079ba0d29b,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2023-11-16 09:30:00-05:00,MLTrader,c37598089a044a4f94bf779e9c03d3de,SPY,buy,market,fill,1,day,0.0,1,stock,449.2200012207031,3659.0,0.0
2023-11-16 09:30:00-05:00,MLTrader,1c96cea657e24fc4811fea079ba0d29b,SPY,buy,market,fill,1,gtc,0.0,1,stock,449.2200012207031,1898.0,0.0
