time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2023-01-20 09:30:00-05:00,MLTrader,782e36e210dd4d39bb37eef5d39d7270,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-20 09:30:00-05:00,MLTrader,782e36e210dd4d39bb37eef5d39d7270,GOOG,sell,market,fill,1,gtc,0.0,1,stock,95.94999694824219,7288.0,0.0
2023-01-23 08:30:00-05:00,MLTrader,72c166697d6845f78539916d1c1be451,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-23 08:30:00-05:00,MLTrader,0205f724a930475db5d4f17c0d51b0cd,GOOG,buy,stop,fill,1,day,0.0,1,stock,101.28049964904784,576.0,0.0
2023-01-23 08:30:00-05:00,MLTrader,6eb39cf7acaf4dddb1f452c212dfdafa,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-23 08:30:00-05:00,MLTrader,26abeec9ecf2478ab1772d455f68f2df,GOOG,buy,stop,fill,1,day,0.0,1,stock,100.46400070190428,755.0,0.0
2023-01-23 08:30:00-05:00,MLTrader,757159071db8485885fcaeb25295af1c,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-01-23 08:30:00-05:00,MLTrader,4a13b4bcdd9c4763b9c9435d9fd7d78d,GOOG,buy,stop,fill,1,day,0.0,1,stock,99.72800140380859,1285.0,0.0
2023-01-23 09:30:00-05:00,MLTrader,bda7993d04334634829b36993c7ab075,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-23 09:30:00-05:00,MLTrader,bda7993d04334634829b36993c7ab075,GOOG,sell,market,fill,1,gtc,0.0,1,stock,99.12999725341797,8376.0,0.0
2023-01-24 09:30:00-05:00,MLTrader,ededebc1169f47689dd17857e1a3e56e,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-24 09:30:00-05:00,MLTrader,ededebc1169f47689dd17857e1a3e56e,GOOG,sell,market,fill,1,gtc,0.0,1,stock,99.55000305175781,10843.0,0.0
2023-01-25 09:30:00-05:00,MLTrader,0f07a07784f2407e81c6a7508ac7eee2,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-25 09:30:00-05:00,MLTrader,0f07a07784f2407e81c6a7508ac7eee2,GOOG,sell,market,fill,1,gtc,0.0,1,stock,97.19999694824219,14437.0,0.0
2023-01-26 09:30:00-05:00,MLTrader,cbe4f4328c4f45998ff43fb7d38ab714,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-26 09:30:00-05:00,MLTrader,cbe4f4328c4f45998ff43fb7d38ab714,GOOG,sell,market,fill,1,gtc,0.0,1,stock,98.27999877929688,18562.0,0.0
2023-01-27 09:30:00-05:00,MLTrader,c1f12bd3c37c40aab8e9131dfbdf03d1,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-27 09:30:00-05:00,MLTrader,c1f12bd3c37c40aab8e9131dfbdf03d1,GOOG,sell,market,fill,1,gtc,0.0,1,stock,99.05000305175781,23943.0,0.0
2023-01-30 09:30:00-05:00,MLTrader,f6f7b50edf7049c2ab06d22355a5ca0d,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-30 09:30:00-05:00,MLTrader,f6f7b50edf7049c2ab06d22355a5ca0d,GOOG,sell,market,fill,1,gtc,0.0,1,stock,98.74500274658203,31222.0,0.0
2023-01-31 09:30:00-05:00,MLTrader,a3ca49501bc44e5cb955480c63f8399b,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-01-31 09:30:00-05:00,MLTrader,a3ca49501bc44e5cb955480c63f8399b,GOOG,sell,market,fill,1,gtc,0.0,1,stock,97.86000061035156,40955.0,0.0
2023-02-01 09:30:00-05:00,MLTrader,7dc7817d192d4fc8a383bb6f9b701dee,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-01 09:30:00-05:00,MLTrader,7dc7817d192d4fc8a383bb6f9b701dee,GOOG,sell,market,fill,1,gtc,0.0,1,stock,99.73999786376953,52238.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,3335d4ae92cc4b3594495908d7f75b7f,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,d43ac9632701407693d46b705f5a454a,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,67a52eb56fd44dfa97e5ef580246d590,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,334.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,c2bc12fd1f2049e480bd90608d3f925c,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,8d3d837373ec43c3bf6e2fbc41c85b6f,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,429.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,91d7028826a0426f873b8f9e47bc2bec,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,8c525141c2424725b560b475cece2977,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,961.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,426392989eb6437fa3bce29081df6d4a,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,728683b8886a4b8cbf8cc9727b267b52,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,1609.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,ef88e83eb1db422e885d73d7f5efd89f,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,2b0eeaae505c4cb28a588bc4c66a1201,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,2038.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,30dd433ee88e4b9594ae14591d6e749c,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,2dd8cf059a694409998ad9cb4ca5408f,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,2675.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,42b53465c2334fbb8fadb973a1462f93,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,c38e8f5f976645db844047a2c750a28a,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,3430.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,8991e560bb99463394bcbe42498fa584,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,d04a77890fb74e4caa350fd689b57095,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.88100280761718,4452.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,27cb6f16fdb24830a7a92a4d6a5968a6,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-02-02 09:30:00-05:00,MLTrader,2257ba72e4e74079b187c110bca6daf5,GOOG,buy,stop,fill,1,day,0.0,1,stock,106.79000091552734,5886.0,0.0
2023-02-02 09:30:00-05:00,MLTrader,3335d4ae92cc4b3594495908d7f75b7f,GOOG,sell,market,fill,1,gtc,0.0,1,stock,106.79000091552734,63427.0,0.0
2023-02-03 09:30:00-05:00,MLTrader,1f77da0e18874047ae2fa565fec9587f,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-03 09:30:00-05:00,MLTrader,1f77da0e18874047ae2fa565fec9587f,GOOG,sell,market,fill,1,gtc,0.0,1,stock,103.51000213623047,78315.0,0.0
2023-02-06 09:30:00-05:00,MLTrader,df3ed6baf3294ca8a148cf235466e952,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-06 09:30:00-05:00,MLTrader,df3ed6baf3294ca8a148cf235466e952,GOOG,sell,market,fill,1,gtc,0.0,1,stock,102.68499755859375,102627.0,0.0
2023-02-07 09:30:00-05:00,MLTrader,712029737eda4af7892e764c1fe2bf77,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-07 09:30:00-05:00,MLTrader,712029737eda4af7892e764c1fe2bf77,GOOG,sell,market,fill,1,gtc,0.0,1,stock,103.62999725341797,132199.0,0.0
2023-02-08 09:30:00-05:00,MLTrader,4476e6218b394cdb9553361e36b607b0,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-08 09:30:00-05:00,MLTrader,4476e6218b394cdb9553361e36b607b0,GOOG,sell,market,fill,1,gtc,0.0,1,stock,102.69000244140625,173432.0,0.0
2023-02-09 09:30:00-05:00,MLTrader,c0377cd91fa64978820b07c1964f51ca,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-09 09:30:00-05:00,MLTrader,9e33f882624b49ddaef320cf81cea47c,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-09 09:30:00-05:00,MLTrader,6374d4585d354cca9367af5be5f0e0f4,GOOG,buy,limit,fill,1,day,0.0,1,stock,96.1110008239746,63427.0,0.0
2023-02-09 09:30:00-05:00,MLTrader,c0377cd91fa64978820b07c1964f51ca,GOOG,sell,market,fill,1,gtc,0.0,1,stock,100.54000091552734,230282.0,0.0
2023-02-10 09:30:00-05:00,MLTrader,3080fe5a17de48da83e9243b1acf7d02,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-10 09:30:00-05:00,MLTrader,3080fe5a17de48da83e9243b1acf7d02,GOOG,sell,market,fill,1,gtc,0.0,1,stock,95.73999786376953,295274.0,0.0
2023-02-13 09:30:00-05:00,MLTrader,c5d06db460d443dfa68766d38c824ad0,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-13 09:30:00-05:00,MLTrader,c5d06db460d443dfa68766d38c824ad0,GOOG,sell,market,fill,1,gtc,0.0,1,stock,95.01000213623047,386806.0,0.0
2023-02-14 09:30:00-05:00,MLTrader,a2ea9ae0d3054edf8a4f71ebdc670bc9,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-14 09:30:00-05:00,MLTrader,79ae118bb9d8447cba1e56f2f0aa733e,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-14 09:30:00-05:00,MLTrader,04c98d2f229945c3874ed3fe62fb882e,GOOG,buy,limit,fill,1,day,0.0,1,stock,93.15900192260743,78315.0,0.0
2023-02-14 09:30:00-05:00,MLTrader,bfb5f1963af84739b048a40fb9c4ab71,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-14 09:30:00-05:00,MLTrader,2f99bcabe4264e70a7342ca5d3399ccc,GOOG,buy,limit,fill,1,day,0.0,1,stock,93.26699752807617,132199.0,0.0
2023-02-14 09:30:00-05:00,MLTrader,a2ea9ae0d3054edf8a4f71ebdc670bc9,GOOG,sell,market,fill,1,gtc,0.0,1,stock,94.66000366210938,504707.0,0.0
2023-02-15 09:30:00-05:00,MLTrader,0ac3dda4e84d412da12d5931d327485f,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-15 09:30:00-05:00,MLTrader,0ac3dda4e84d412da12d5931d327485f,GOOG,sell,market,fill,1,gtc,0.0,1,stock,94.73999786376953,593419.0,0.0
2023-02-16 09:30:00-05:00,MLTrader,5f9355c37eab4e76893f87618ab496ee,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-16 09:30:00-05:00,MLTrader,5f9355c37eab4e76893f87618ab496ee,GOOG,sell,market,fill,1,gtc,0.0,1,stock,95.54000091552734,764985.0,0.0
2023-02-17 09:30:00-05:00,MLTrader,ab144e8063e04968a2c4cad718338981,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-17 09:30:00-05:00,MLTrader,ab144e8063e04968a2c4cad718338981,GOOG,sell,market,fill,1,gtc,0.0,1,stock,95.06999969482422,999397.0,0.0
2023-02-21 08:30:00-05:00,MLTrader,0496688db0464e27a744593f325064d3,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-21 08:30:00-05:00,MLTrader,576677e9990d4b4a8929caafdcd01f2c,GOOG,buy,limit,fill,1,day,0.0,1,stock,92.41649780273438,102627.0,0.0
2023-02-21 08:30:00-05:00,MLTrader,f1ff1a17156e44588014275bff5ea127,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-21 08:30:00-05:00,MLTrader,6c127b63e83d45839f9c9291d621d07b,GOOG,buy,limit,fill,1,day,0.0,1,stock,92.42100219726562,173432.0,0.0
2023-02-21 09:30:00-05:00,MLTrader,abee16ce68874460a177c1640e06e027,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-21 09:30:00-05:00,MLTrader,abee16ce68874460a177c1640e06e027,GOOG,sell,market,fill,1,gtc,0.0,1,stock,93.23999786376953,1242627.0,0.0
2023-02-22 09:30:00-05:00,MLTrader,0842bcf00d5b41d8a2ccb05f9b10bda6,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-22 09:30:00-05:00,MLTrader,0842bcf00d5b41d8a2ccb05f9b10bda6,GOOG,sell,market,fill,1,gtc,0.0,1,stock,91.93399810791016,1638364.0,0.0
2023-02-23 09:30:00-05:00,MLTrader,d6e707f390f8493896e74d1654790f7d,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,665aba1bce5d44d887b0ed2f85e61b0b,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-23 09:30:00-05:00,MLTrader,7e1fe64419f24b6da9de66ee2516980b,GOOG,buy,limit,fill,1,day,0.0,1,stock,90.4860008239746,230282.0,0.0
2023-02-23 09:30:00-05:00,MLTrader,d6e707f390f8493896e74d1654790f7d,GOOG,sell,market,fill,1,gtc,0.0,1,stock,92.12999725341797,2125342.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,05b2c6889d9f4681825551c29793e02c,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,b5c347f32cfe4aa4a61c279bd33c123b,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,290301b15f694a35b6475fdbca556a2d,GOOG,buy,limit,fill,1,day,0.0,1,stock,89.21699752807618,8376.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,9414b98e0a2040ab902363772d23f92a,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,84fd38cd1b3c4166a5a4da1d008b6694,GOOG,buy,limit,fill,1,day,0.0,1,stock,89.59500274658204,10843.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,e77d18fd21b846fdb93a332691340677,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,0aed82d5d0e04968ac1b96988f38c4c7,GOOG,buy,limit,fill,1,day,0.0,1,stock,89.14500274658204,23943.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,9b3f364a7bd94d95b6584f3ea25849b6,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,f0721b4769004d5999ecd38d892ad7dc,GOOG,buy,limit,fill,1,day,0.0,1,stock,88.87050247192383,31222.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,f7c99ee004994e3990c2c5499ab5af77,GOOG,buy,stop,canceled,1,day,0.0,1,stock,,,
2023-02-24 09:30:00-05:00,MLTrader,5943027453f7469c8895178df69c4a44,GOOG,buy,limit,fill,1,day,0.0,1,stock,89.62999725341797,52238.0,0.0
2023-02-24 09:30:00-05:00,MLTrader,05b2c6889d9f4681825551c29793e02c,GOOG,sell,market,fill,1,gtc,0.0,1,stock,89.62999725341797,2770265.0,0.0
2023-02-27 09:30:00-05:00,MLTrader,88011bba36004dc093bd261aee785ea9,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-27 09:30:00-05:00,MLTrader,88011bba36004dc093bd261aee785ea9,GOOG,sell,market,fill,1,gtc,0.0,1,stock,90.08999633789062,3545294.0,0.0
2023-02-28 09:30:00-05:00,MLTrader,c7f66423937042ad8cfaba9d59917789,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-02-28 09:30:00-05:00,MLTrader,c7f66423937042ad8cfaba9d59917789,GOOG,sell,market,fill,1,gtc,0.0,1,stock,89.54000091552734,4637192.0,0.0
2023-03-01 09:30:00-05:00,MLTrader,801cdef17c854a68b48e79e9d36ca907,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-01 09:30:00-05:00,MLTrader,801cdef17c854a68b48e79e9d36ca907,GOOG,sell,market,fill,1,gtc,0.0,1,stock,90.16000366210938,5986895.0,0.0
2023-03-02 09:30:00-05:00,MLTrader,ccb9af26a75c440c96b47d35db432fe1,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-02 09:30:00-05:00,MLTrader,ccb9af26a75c440c96b47d35db432fe1,GOOG,sell,market,fill,1,gtc,0.0,1,stock,89.86000061035156,7808947.0,0.0
2023-03-03 09:30:00-05:00,MLTrader,ab2a2c2b055743ee96c3e0bd59e7c55a,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-03 09:30:00-05:00,MLTrader,ab2a2c2b055743ee96c3e0bd59e7c55a,GOOG,sell,market,fill,1,gtc,0.0,1,stock,92.73999786376953,9836377.0,0.0
2023-03-06 09:30:00-05:00,MLTrader,9eb7901135ce4999915d6cda9bf882f7,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-06 09:30:00-05:00,MLTrader,9eb7901135ce4999915d6cda9bf882f7,GOOG,sell,market,fill,1,gtc,0.0,1,stock,94.36000061035156,12567754.0,0.0
2023-03-07 09:30:00-05:00,MLTrader,a521677878a3403fb0ed6aa34b03470b,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-07 09:30:00-05:00,MLTrader,a521677878a3403fb0ed6aa34b03470b,GOOG,sell,market,fill,1,gtc,0.0,1,stock,95.41999816894531,16156584.0,0.0
2023-03-08 09:30:00-05:00,MLTrader,3497b751b1ad457b9d92eebe7f7d493a,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-08 09:30:00-05:00,MLTrader,3497b751b1ad457b9d92eebe7f7d493a,GOOG,sell,market,fill,1,gtc,0.0,1,stock,94.40499877929688,21229380.0,0.0
2023-03-09 09:30:00-05:00,MLTrader,b7b8d5f30a29431ea60ce5f58a471dd0,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-09 09:30:00-05:00,MLTrader,b7b8d5f30a29431ea60ce5f58a471dd0,GOOG,sell,market,fill,1,gtc,0.0,1,stock,94.48999786376953,27573368.0,0.0
2023-03-10 09:30:00-05:00,MLTrader,558bf30d77fd41b0bc91ecc60b9ec62c,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-10 09:30:00-05:00,MLTrader,558bf30d77fd41b0bc91ecc60b9ec62c,GOOG,sell,market,fill,1,gtc,0.0,1,stock,92.5,36616537.0,0.0
2023-03-13 09:30:00-04:00,MLTrader,33afe62c1223452884f45ff1424d0dad,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-13 09:30:00-04:00,MLTrader,33afe62c1223452884f45ff1424d0dad,GOOG,sell,market,fill,1,gtc,0.0,1,stock,93.06999969482422,47309967.0,0.0
2023-03-14 09:30:00-04:00,MLTrader,c1e228bedfd648f29aa9ccc11ff7f2ad,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-14 09:30:00-04:00,MLTrader,c1e228bedfd648f29aa9ccc11ff7f2ad,GOOG,sell,market,fill,1,gtc,0.0,1,stock,93.54000091552734,61193929.0,0.0
2023-03-15 09:30:00-04:00,MLTrader,82fa3695613843fca14554c870d6a030,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-15 09:30:00-04:00,MLTrader,82fa3695613843fca14554c870d6a030,GOOG,sell,market,fill,1,gtc,0.0,1,stock,96.56999969482422,77056066.0,0.0
2023-03-16 09:30:00-04:00,MLTrader,81e4ac513fa0441ab8f9467d6a5daa6d,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-16 09:30:00-04:00,MLTrader,197c844f6a0449c5afb9ea1c3a5dafeb,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-16 09:30:00-04:00,MLTrader,c8367f8ca7e642999cbf90d930b2bbd2,GOOG,buy,stop,fill,1,day,0.0,1,stock,103.07449684143066,2770265.0,0.0
2023-03-16 09:30:00-04:00,MLTrader,8112a3eed1214f138f3d651f8892cdb8,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-16 09:30:00-04:00,MLTrader,b76a659f10ee4d81bf45c86eb29a8dd0,GOOG,buy,stop,fill,1,day,0.0,1,stock,102.97100105285644,4637192.0,0.0
2023-03-16 09:30:00-04:00,MLTrader,fa2ca153d77945c9b9e45222bc83fbc4,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-16 09:30:00-04:00,MLTrader,3c983d892eae439393c7d1ddb264252c,GOOG,buy,stop,fill,1,day,0.0,1,stock,103.33900070190428,7808947.0,0.0
2023-03-16 09:30:00-04:00,MLTrader,81e4ac513fa0441ab8f9467d6a5daa6d,GOOG,sell,market,fill,1,gtc,0.0,1,stock,100.83999633789062,95931137.0,0.0
2023-03-17 09:30:00-04:00,MLTrader,1c47c1dbd1974aa499de850592d2543a,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-17 09:30:00-04:00,MLTrader,1c47c1dbd1974aa499de850592d2543a,GOOG,sell,market,fill,1,gtc,0.0,1,stock,100.83999633789062,120039687.0,0.0
2023-03-20 08:30:00-04:00,MLTrader,c5f9221ce1e0483ca52fb1a873c8ae90,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-20 08:30:00-04:00,MLTrader,a5edf1c017d84b4e99f2979d4b0ec3e6,GOOG,buy,stop,fill,1,day,0.0,1,stock,105.72409782409667,1638364.0,0.0
2023-03-20 08:30:00-04:00,MLTrader,8f4134bfc92d44838fe5e754c69fa11d,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-20 08:30:00-04:00,MLTrader,2726b7ec6f8a49d781e2a162b9f58537,GOOG,buy,stop,fill,1,day,0.0,1,stock,105.94949684143066,2125342.0,0.0
2023-03-20 08:30:00-04:00,MLTrader,e97df9450db8460aa45fc2928c0488b6,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-20 08:30:00-04:00,MLTrader,1232949c688f4d80a934dd56a050a21a,GOOG,buy,stop,fill,1,day,0.0,1,stock,103.60349578857421,3545294.0,0.0
2023-03-20 08:30:00-04:00,MLTrader,36cb8dfacc574f5385b59f59646e2264,GOOG,buy,limit,canceled,1,day,0.0,1,stock,,,
2023-03-20 08:30:00-04:00,MLTrader,73a520c364fd4c5c9f1dd015e78280b2,GOOG,buy,stop,fill,1,day,0.0,1,stock,103.68400421142577,5986895.0,0.0
2023-03-20 09:30:00-04:00,MLTrader,e4129c337c064dc9a8466a9dffcda9e0,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
2023-03-20 09:30:00-04:00,MLTrader,e4129c337c064dc9a8466a9dffcda9e0,GOOG,sell,market,fill,1,gtc,0.0,1,stock,101.9800033569336,150228559.0,0.0
2023-03-21 09:30:00-04:00,MLTrader,47e7e214cc804b77ab1ee2d5f7a1ac62,GOOG,sell,market,new,1,gtc,0.0,1,stock,,,
