,Asset Name,Opening Price,Closing Price,Highest Price,Lowest Price,Date Highest Price,Date Lowest Price,Monthly Percent Change,Moyenne_Sentiment,Label_Moyen,Moyenne_Score_Confiance
2020-04-01,AIRBUS SE,55.64468915710713,57.2599983215332,65.0,48.24348086779495,2020-04-30 00:00:00+02:00,2020-04-03 00:00:00+02:00,-1.1581468070709255,0.0208333333333333,Positif-,0.944194799909989
2020-05-01,AIRBUS SE,55.7599983215332,56.83000183105469,63.84999847412109,48.8849983215332,2020-05-27 00:00:00+02:00,2020-05-14 00:00:00+02:00,-0.7509544238264665,-0.0465116279069767,Negative+,0.9784931997920192
2020-06-01,AIRBUS SE,59.61000061035156,63.77999877929688,84.91999816894531,59.61000061035156,2020-06-09 00:00:00+02:00,2020-06-02 00:00:00+02:00,12.229450509087217,0.073170731707317,Positif-,0.9509409375307036
2020-07-01,AIRBUS SE,63.66999816894531,62.790000915527344,70.44999694824219,61.31999969482422,2020-07-15 00:00:00+02:00,2020-07-01 00:00:00+02:00,-1.552207404699557,0.1914893617021276,Positif-,0.9348368264259176
2020-08-01,AIRBUS SE,62.0099983215332,70.98999786376953,75.7699966430664,60.95000076293945,2020-08-12 00:00:00+02:00,2020-08-03 00:00:00+02:00,13.059399313075026,0.0952380952380952,Positif-,0.9415386106286732
2020-09-01,AIRBUS SE,69.0999984741211,61.209999084472656,74.68000030517578,57.9900016784668,2020-09-03 00:00:00+02:00,2020-09-25 00:00:00+02:00,-13.776586946889037,0.1,Positif-,0.9384744375944136
2020-10-01,AIRBUS SE,63.13999938964844,62.56999969482422,68.81999969482422,59.970001220703125,2020-10-26 00:00:00+01:00,2020-10-29 00:00:00+01:00,2.2218602037139323,0.1836734693877551,Positif-,0.9689471089110082
2020-11-01,AIRBUS SE,62.54999923706055,88.19000244140625,94.08000183105467,62.54999923706055,2020-11-24 00:00:00+01:00,2020-11-02 00:00:00+01:00,40.94614491216198,0.1346153846153846,Positif-,0.9429011642932892
2020-12-01,AIRBUS SE,88.12000274658203,91.45999908447266,96.4000015258789,84.20999908447266,2020-12-04 00:00:00+01:00,2020-12-21 00:00:00+01:00,3.707899481280785,0.3191489361702128,Positif-,0.9484984583043038
2021-01-01,AIRBUS SE,91.13999938964844,83.22000122070312,94.33000183105467,82.61000061035156,2021-01-04 00:00:00+01:00,2021-01-29 00:00:00+01:00,-9.00940077219884,0.0789473684210526,Positif-,0.9173214168925036
2021-02-01,AIRBUS SE,84.5,97.33000183105467,103.23999786376952,83.23999786376953,2021-02-25 00:00:00+01:00,2021-02-01 00:00:00+01:00,16.955059364792866,0.0943396226415094,Positif-,0.9630932178137436
2021-03-01,AIRBUS SE,98.0999984741211,96.62000274658205,102.22000122070312,94.97000122070312,2021-03-18 00:00:00+01:00,2021-03-24 00:00:00+01:00,-0.7294760825187985,0.1627906976744186,Positif-,0.9716824598090592
2021-04-01,AIRBUS SE,96.66999816894533,99.9000015258789,104.0999984741211,96.66999816894533,2021-04-16 00:00:00+02:00,2021-04-01 00:00:00+02:00,3.3947409294737385,0.196078431372549,Positif-,0.9444581737705304
2021-05-01,AIRBUS SE,99.97000122070312,106.8000030517578,109.54000091552734,95.3499984741211,2021-05-28 00:00:00+02:00,2021-05-11 00:00:00+02:00,6.906908328816663,0.3333333333333333,Positif,0.9415852143650963
2021-06-01,AIRBUS SE,106.62000274658205,107.0,115.5999984741211,106.05999755859376,2021-06-17 00:00:00+02:00,2021-06-30 00:00:00+02:00,0.1872630548009013,0.2156862745098039,Positif-,0.9439512713282716
2021-07-01,AIRBUS SE,109.23999786376952,115.68000030517578,120.0,104.05999755859376,2021-07-29 00:00:00+02:00,2021-07-20 00:00:00+02:00,8.1121498179213,0.2307692307692307,Positif-,0.9840530951817832
2021-08-01,AIRBUS SE,115.9800033569336,114.91999816894533,116.95999908447266,109.37999725341795,2021-08-03 00:00:00+02:00,2021-08-20 00:00:00+02:00,-0.6569866305545458,0.3333333333333333,Positif,0.9321462412675222
2021-09-01,AIRBUS SE,116.0,115.37999725341795,118.22000122070312,111.66000366210938,2021-09-27 00:00:00+02:00,2021-09-21 00:00:00+02:00,0.4002776642899164,0.3478260869565217,Positif,0.9541388490925664
2021-10-01,AIRBUS SE,113.9000015258789,112.36000061035156,116.26000213623048,107.8000030517578,2021-10-04 00:00:00+02:00,2021-10-26 00:00:00+02:00,-2.617435183702898,0.3559322033898305,Positif,0.9353883327063868
2021-11-01,AIRBUS SE,111.27999877929688,97.73999786376952,117.0199966430664,97.1500015258789,2021-11-09 00:00:00+01:00,2021-11-30 00:00:00+01:00,-13.011750326775196,0.5925925925925926,Positif,0.959414843055937
2021-12-01,AIRBUS SE,100.12000274658205,111.76000213623048,113.77999877929688,99.30999755859376,2021-12-29 00:00:00+01:00,2021-12-06 00:00:00+01:00,14.344183117337582,0.2962962962962963,Positif-,0.9466063567885646
2022-01-01,AIRBUS SE,111.83999633789062,112.31999969482422,120.0,106.5199966430664,2022-01-05 00:00:00+01:00,2022-01-24 00:00:00+01:00,0.5010715353343853,0.3333333333333333,Positif,0.9432187455671804
2022-02-01,AIRBUS SE,112.58000183105467,112.23999786376952,126.0,104.6999969482422,2022-02-28 00:00:00+01:00,2022-02-24 00:00:00+01:00,-0.0712267016310996,0.3684210526315789,Positif,0.9717651553321304
2022-03-01,AIRBUS SE,114.45999908447266,111.4000015258789,114.45999908447266,91.56999969482422,2022-03-01 00:00:00+01:00,2022-03-08 00:00:00+01:00,-0.7483930451514853,0.3684210526315789,Positif,0.947340752994805
2022-04-01,AIRBUS SE,110.08000183105467,105.87999725341795,111.87999725341795,101.76000213623048,2022-04-04 00:00:00+02:00,2022-04-27 00:00:00+02:00,-4.955120463960327,0.3888888888888889,Positif,0.944962176459807
2022-05-01,AIRBUS SE,104.13999938964844,111.91999816894533,112.81999969482422,103.41999816894533,2022-05-30 00:00:00+02:00,2022-05-12 00:00:00+02:00,5.704572225357096,0.1666666666666666,Positif-,0.9519056995709736
2022-06-01,AIRBUS SE,108.83999633789062,91.41999816894533,111.66000366210938,91.18000030517578,2022-06-06 00:00:00+02:00,2022-06-30 00:00:00+02:00,-18.31665505306288,0.3278688524590163,Positif-,0.9664135985687132
2022-07-01,AIRBUS SE,91.58999633789062,104.91999816894533,106.62000274658205,89.5,2022-07-19 00:00:00+02:00,2022-07-05 00:00:00+02:00,14.767009702900925,0.4385964912280701,Positif,0.957560604078728
2022-08-01,AIRBUS SE,104.5199966430664,98.01000213623048,110.9000015258789,98.01000213623048,2022-08-16 00:00:00+02:00,2022-08-31 00:00:00+02:00,-6.585966596747516,0.1153846153846153,Positif-,0.9918297334359244
2022-09-01,AIRBUS SE,96.9800033569336,88.04000091552734,99.58000183105467,87.7300033569336,2022-09-13 00:00:00+02:00,2022-09-28 00:00:00+02:00,-10.17243240832213,0.2666666666666666,Positif-,0.9455710940890842
2022-10-01,AIRBUS SE,87.75,109.27999877929688,110.5,87.75,2022-10-28 00:00:00+02:00,2022-10-03 00:00:00+02:00,24.125394869258223,0.2727272727272727,Positif-,0.9416026830673218
2022-11-01,AIRBUS SE,110.27999877929688,109.37999725341795,114.4000015258789,107.6999969482422,2022-11-17 00:00:00+01:00,2022-11-29 00:00:00+01:00,0.0915066574287415,0.2,Positif-,0.9480486422777176
2022-12-01,AIRBUS SE,110.22000122070312,111.16000366210938,114.0,108.12000274658205,2022-12-22 00:00:00+01:00,2022-12-07 00:00:00+01:00,1.6273600780656317,0.0909090909090909,Positif-,0.956358510797674
2023-01-01,AIRBUS SE,111.0,114.13999938964844,120.58000183105467,111.0,2023-01-26 00:00:00+01:00,2023-01-02 00:00:00+01:00,2.680816507165007,0.3114754098360656,Positif-,0.9475455440458704
2023-02-01,AIRBUS SE,114.83999633789062,122.9000015258789,125.83999633789062,112.58000183105467,2023-02-17 00:00:00+01:00,2023-02-10 00:00:00+01:00,7.674787263950988,0.1929824561403508,Positif-,0.9455705013191492
2023-03-01,AIRBUS SE,123.91999816894533,122.08000183105467,124.5,114.5199966430664,2023-03-06 00:00:00+01:00,2023-03-20 00:00:00+01:00,-0.667208856503998,0.293103448275862,Positif-,0.937665016486727
2023-04-01,AIRBUS SE,122.62000274658205,125.72000122070312,128.5800018310547,122.62000274658205,2023-04-20 00:00:00+02:00,2023-04-03 00:00:00+02:00,2.9816508314652435,0.234375,Positif-,0.9237737208604812
2023-05-01,AIRBUS SE,126.83999633789062,123.44000244140624,130.0,121.05999755859376,2023-05-18 00:00:00+02:00,2023-05-09 00:00:00+02:00,-1.813552940788088,0.1612903225806451,Positif-,0.9601498082760842
2023-06-01,AIRBUS SE,123.22000122070312,130.63999938964844,133.75999450683594,123.22000122070312,2023-06-20 00:00:00+02:00,2023-06-01 00:00:00+02:00,5.832790672261878,0.4,Positif,0.9446756432453792
2023-07-01,AIRBUS SE,132.16000366210938,133.63999938964844,136.1199951171875,129.47999572753906,2023-07-25 00:00:00+02:00,2023-07-07 00:00:00+02:00,2.296387028487468,0.4363636363636363,Positif,0.9647640044038946
2023-08-01,AIRBUS SE,133.66000366210938,135.44000244140625,135.44000244140625,125.62000274658205,2023-08-31 00:00:00+02:00,2023-08-18 00:00:00+02:00,1.346904414829897,0.2830188679245283,Positif-,0.9469664051847638
2023-09-01,AIRBUS SE,135.36000061035156,126.9000015258789,136.72000122070312,122.5,2023-09-08 00:00:00+02:00,2023-09-26 00:00:00+02:00,-6.305375636139621,0.2833333333333333,Positif-,0.946283263961474
2023-10-01,AIRBUS SE,126.4800033569336,126.3000030517578,127.41999816894533,120.9000015258789,2023-10-12 00:00:00+02:00,2023-10-23 00:00:00+02:00,-0.4728120306592198,0.171875,Positif-,0.944478097371757
2023-11-01,AIRBUS SE,126.5199966430664,135.32000732421875,135.32000732421875,126.5199966430664,2023-11-30 00:00:00+01:00,2023-11-01 00:00:00+01:00,7.141729259313268,0.4561403508771929,Positif,0.948409560479616
2023-12-01,AIRBUS SE,136.44000244140625,139.89999389648438,143.72000122070312,136.27999877929688,2023-12-14 00:00:00+01:00,2023-12-05 00:00:00+01:00,3.384559802226628,0.4878048780487805,Positif,0.9484317709759968
2024-01-01,AIRBUS SE,140.74000549316406,149.6999969482422,150.89999389648438,137.24000549316406,2024-01-30 00:00:00+01:00,2024-01-04 00:00:00+01:00,7.005006060978869,0.3125,Positif-,0.9520634512106576
2024-02-01,AIRBUS SE,146.9199981689453,153.25999450683594,153.9600067138672,143.75999450683594,2024-02-29 00:00:00+01:00,2024-02-20 00:00:00+01:00,2.3780879299714286,0.3469387755102041,Positif,0.9470060412981072
2024-03-01,AIRBUS SE,153.32000732421875,171.0800018310547,171.8800048828125,152.75999450683594,2024-03-27 00:00:00+01:00,2024-03-04 00:00:00+01:00,11.62730520874704,0.3018867924528302,Positif-,0.9847451943271563
